32452055.46	5884976.14	-9.380
32452055.42	5884976.19	-9.330
32452055.37	5884976.24	-9.370
32452055.32	5884976.28	-9.590
32452055.27	5884976.32	-9.480
32452055.22	5884976.37	-9.550
32452055.17	5884976.41	-9.500
32452055.12	5884976.45	-9.660
32452055.07	5884976.50	-9.630
32452055.02	5884976.55	-9.470
32452054.97	5884976.60	-9.570
32452054.91	5884976.64	-9.510
32452054.86	5884976.68	-9.850
32452054.81	5884976.71	-9.500
32452054.75	5884976.74	-9.620
32452054.69	5884976.77	-9.630
32452054.63	5884976.80	-9.760
32452054.57	5884976.83	-9.620
32452054.51	5884976.87	-9.700
32452054.45	5884976.92	-9.650
32452054.39	5884976.95	-9.820
32452054.33	5884976.99	-9.900
32452054.27	5884977.02	-9.730
32452054.21	5884977.04	-9.730
32452054.15	5884977.07	-9.780
32452054.09	5884977.08	-9.730
32452054.02	5884977.10	-9.760
32452053.95	5884977.12	-9.740
32452053.89	5884977.14	-9.870
32452053.82	5884977.17	-9.810
32452053.75	5884977.19	-10.060
32452053.68	5884977.21	-9.750
32452053.61	5884977.23	-10.100
32452053.54	5884977.25	-9.750
32452053.46	5884977.27	-9.910
32452053.39	5884977.29	-9.910
32452053.32	5884977.30	-9.960
32452053.25	5884977.31	-10.210
32452053.17	5884977.33	-10.170
32452053.10	5884977.33	-10.260
32452053.03	5884977.34	-10.240
32452052.95	5884977.35	-9.890
32452052.87	5884977.36	-9.860
32452052.79	5884977.37	-10.290
32452052.70	5884977.39	-10.120
32452052.62	5884977.40	-10.250
32452052.54	5884977.41	-9.990
32452052.47	5884977.42	-10.020
32452052.39	5884977.42	-10.060
32452052.31	5884977.43	-10.020
32452052.22	5884977.44	-9.960
32452052.14	5884977.45	-9.970
32452052.07	5884977.46	-10.040
32452051.98	5884977.48	-10.230
32452051.90	5884977.49	-10.010
32452051.82	5884977.51	-10.410
32452051.73	5884977.52	-10.080
32452051.66	5884977.53	-10.640
32452051.57	5884977.55	-10.260
32452051.49	5884977.56	-10.260
32452051.40	5884977.57	-10.700
32452051.32	5884977.58	-10.690
32452051.23	5884977.60	-10.440
32452051.15	5884977.62	-10.440
32452051.06	5884977.64	-10.660
32452050.98	5884977.66	-10.530
32452050.89	5884977.69	-10.190
32452050.81	5884977.71	-10.230
32452050.73	5884977.74	-10.230
32452050.65	5884977.76	-10.280
32452050.56	5884977.79	-10.350
32452050.48	5884977.81	-10.710
32452050.40	5884977.84	-10.290
32452050.32	5884977.88	-10.380
32452050.23	5884977.91	-10.280
32452050.16	5884977.93	-10.640
32452050.07	5884977.96	-10.300
32452050.00	5884977.99	-10.580
32452049.91	5884978.02	-10.580
32452049.83	5884978.05	-10.360
32452049.75	5884978.08	-10.380
32452049.67	5884978.13	-10.490
32452049.59	5884978.17	-10.740
32452049.52	5884978.20	-10.810
32452049.44	5884978.24	-10.480
32452049.36	5884978.27	-10.510
32452049.29	5884978.31	-10.830
32452049.21	5884978.35	-10.630
32452049.13	5884978.39	-10.720
32452049.06	5884978.43	-10.570
32452048.98	5884978.48	-11.000
32452048.91	5884978.52	-10.610
32452048.83	5884978.57	-10.860
32452048.76	5884978.61	-10.710
32452048.69	5884978.66	-11.220
32452048.61	5884978.69	-10.830
32452048.54	5884978.73	-11.170
32452048.46	5884978.78	-10.760
32452048.39	5884978.82	-10.730
32452048.32	5884978.87	-10.760
32452048.24	5884978.92	-10.820
32452048.17	5884978.97	-11.070
32452048.10	5884979.02	-11.100
32452048.04	5884979.07	-11.170
32452047.97	5884979.11	-11.520
32452047.90	5884979.15	-10.920
32452047.82	5884979.20	-10.920
32452047.75	5884979.26	-11.320
32452047.68	5884979.31	-10.970
32452047.61	5884979.36	-11.000
32452047.54	5884979.42	-11.320
32452047.48	5884979.47	-11.060
32452047.41	5884979.52	-11.150
32452047.27	5884979.62	-11.470
32452047.21	5884979.67	-11.350
32452047.01	5884979.84	-11.440
32452046.95	5884979.89	-12.030
32452046.76	5884980.05	-11.700
32452046.70	5884980.11	-11.700
32452046.51	5884980.30	-12.390
32452046.45	5884980.36	-11.700
32452046.27	5884980.53	-11.860
32452046.21	5884980.58	-12.080
32452045.59	5884981.29	-11.870
32452045.54	5884981.35	-12.170
32452045.32	5884981.61	-12.030
32452045.27	5884981.67	-12.360
32452045.21	5884981.74	-12.040
32452045.11	5884981.86	-12.420
32452045.06	5884981.92	-12.260
32452045.00	5884981.98	-12.180
32452044.79	5884982.24	-12.220
32452044.74	5884982.30	-12.620
32452044.68	5884982.36	-12.630
32452044.63	5884982.41	-12.500
32452044.57	5884982.47	-12.570
32452044.52	5884982.53	-12.570
32452044.46	5884982.58	-12.880
32452044.35	5884982.71	-12.620
32452044.29	5884982.76	-12.560
32452044.24	5884982.82	-12.610
32452044.18	5884982.87	-12.590
32452044.13	5884982.93	-12.740
32452044.07	5884982.98	-12.720
32452044.01	5884983.04	-12.710
32452043.95	5884983.09	-12.660
32452043.88	5884983.14	-12.610
32452043.82	5884983.19	-13.160
32452043.75	5884983.24	-12.730
32452043.69	5884983.30	-12.800
32452043.62	5884983.34	-12.950
32452043.56	5884983.39	-12.820
32452043.49	5884983.43	-12.900
32452043.42	5884983.47	-12.910
32452043.36	5884983.52	-12.820
32452043.29	5884983.55	-12.790
32452043.23	5884983.60	-13.030
32452043.15	5884983.65	-12.910
32452043.09	5884983.70	-12.860
32452042.95	5884983.78	-13.060
32452042.89	5884983.83	-12.940
32452042.82	5884983.86	-13.030
32452042.74	5884983.90	-13.250
32452042.67	5884983.93	-13.020
32452042.60	5884983.97	-13.030
32452042.52	5884984.01	-13.060
32452042.45	5884984.05	-13.060
32452042.38	5884984.08	-13.100
32452042.31	5884984.12	-13.180
32452042.25	5884984.16	-13.390
32452042.18	5884984.19	-13.140
32452042.11	5884984.23	-13.080
32452042.03	5884984.27	-13.180
32452041.96	5884984.31	-13.140
32452041.89	5884984.35	-13.140
32452041.82	5884984.38	-13.260
32452041.74	5884984.42	-13.280
32452041.67	5884984.45	-13.170
32452041.59	5884984.49	-13.280
32452041.52	5884984.52	-13.330
32452041.44	5884984.56	-13.360
32452041.37	5884984.59	-13.280
32452041.29	5884984.63	-13.330
32452041.22	5884984.66	-13.440
32452041.15	5884984.71	-13.300
32452041.08	5884984.75	-13.350
32452041.01	5884984.79	-13.350
32452040.93	5884984.83	-13.330
32452040.86	5884984.87	-13.380
32452040.79	5884984.91	-13.310
32452040.71	5884984.95	-13.330
32452040.64	5884984.99	-13.390
32452040.56	5884985.03	-13.480
32452040.49	5884985.07	-13.560
32452040.42	5884985.11	-13.510
32452040.35	5884985.16	-13.460
32452040.27	5884985.21	-13.450
32452040.20	5884985.26	-13.640
32452040.12	5884985.31	-13.840
32452040.06	5884985.35	-13.520
32452039.99	5884985.40	-13.640
32452039.92	5884985.44	-13.610
32452039.84	5884985.48	-13.490
32452039.76	5884985.52	-13.510
32452039.69	5884985.56	-13.670
32452039.61	5884985.61	-13.570
32452039.54	5884985.67	-13.650
32452039.48	5884985.72	-13.660
32452039.42	5884985.77	-13.590
32452039.36	5884985.82	-13.770
32452039.29	5884985.87	-13.600
32452039.22	5884985.92	-13.580
32452039.15	5884985.97	-13.740
32452039.09	5884986.02	-13.640
32452039.02	5884986.07	-13.600
32452038.95	5884986.12	-13.670
32452038.88	5884986.17	-13.610
32452038.81	5884986.22	-13.720
32452038.74	5884986.27	-13.680
32452038.68	5884986.32	-13.610
32452038.61	5884986.36	-13.680
32452038.54	5884986.41	-13.910
32452038.47	5884986.47	-13.760
32452038.41	5884986.52	-13.770
32452038.34	5884986.58	-13.760
32452038.28	5884986.64	-13.810
32452038.22	5884986.69	-13.790
32452038.17	5884986.75	-13.770
32452038.10	5884986.80	-13.780
32452038.04	5884986.86	-13.780
32452037.98	5884986.91	-13.800
32452037.91	5884986.96	-13.780
32452037.85	5884987.01	-13.840
32452037.78	5884987.07	-13.820
32452037.72	5884987.12	-13.820
32452037.65	5884987.17	-13.880
32452037.59	5884987.23	-13.910
32452037.52	5884987.28	-13.930
32452037.46	5884987.34	-13.940
32452037.40	5884987.40	-13.880
32452037.34	5884987.45	-13.870
32452037.28	5884987.51	-13.830
32452037.22	5884987.57	-13.890
32452037.17	5884987.63	-13.890
32452037.11	5884987.68	-13.890
32452037.05	5884987.74	-13.890
32452036.99	5884987.80	-13.920
32452036.94	5884987.85	-13.930
32452036.88	5884987.90	-13.950
32452036.82	5884987.96	-13.960
32452036.75	5884988.02	-13.920
32452036.69	5884988.08	-13.900
32452036.63	5884988.13	-13.920
32452036.57	5884988.18	-13.930
32452036.51	5884988.23	-13.910
32452036.45	5884988.29	-14.090
32452036.39	5884988.34	-13.990
32452036.32	5884988.40	-13.970
32452036.26	5884988.47	-13.970
32452036.21	5884988.53	-13.960
32452036.15	5884988.59	-13.990
32452036.10	5884988.65	-13.990
32452036.04	5884988.70	-14.010
32452035.98	5884988.75	-14.000
32452035.92	5884988.80	-13.990
32452035.85	5884988.86	-14.010
32452035.78	5884988.91	-14.050
32452035.72	5884988.97	-14.120
32452035.66	5884989.04	-14.060
32452035.60	5884989.10	-14.010
32452035.54	5884989.16	-14.010
32452035.48	5884989.22	-14.040
32452035.41	5884989.28	-14.010
32452035.35	5884989.33	-13.970
32452035.28	5884989.39	-14.040
32452035.22	5884989.44	-14.030
32452035.16	5884989.50	-14.000
32452035.10	5884989.56	-14.010
32452035.04	5884989.62	-14.060
32452034.97	5884989.68	-14.010
32452034.92	5884989.74	-14.040
32452034.86	5884989.81	-14.060
32452034.80	5884989.87	-14.090
32452034.74	5884989.93	-14.120
32452034.68	5884989.99	-14.010
32452034.62	5884990.05	-14.050
32452034.56	5884990.11	-14.110
32452034.50	5884990.17	-14.100
32452034.43	5884990.23	-14.120
32452034.37	5884990.29	-14.270
32452034.31	5884990.35	-14.100
32452034.25	5884990.42	-14.120
32452034.20	5884990.48	-14.010
32452034.14	5884990.55	-14.110
32452034.09	5884990.61	-14.100
32452034.04	5884990.67	-14.090
32452033.98	5884990.74	-13.990
32452033.93	5884990.80	-14.450
32452033.88	5884990.87	-14.030
32452033.82	5884990.93	-14.210
32452033.77	5884990.99	-13.990
32452033.71	5884991.06	-13.980
32452033.65	5884991.12	-14.130
32452033.60	5884991.19	-14.060
32452033.54	5884991.26	-14.030
32452033.49	5884991.32	-14.080
32452033.44	5884991.39	-14.040
32452033.38	5884991.45	-14.080
32452033.33	5884991.51	-14.050
32452033.27	5884991.57	-14.080
32452033.22	5884991.63	-14.100
32452033.16	5884991.68	-14.080
32452033.11	5884991.75	-14.100
32452033.05	5884991.81	-14.090
32452033.00	5884991.88	-14.020
32452032.95	5884991.95	-14.190
32452032.90	5884992.01	-14.010
32452032.84	5884992.06	-14.170
32452032.73	5884992.17	-14.040
32452032.66	5884992.23	-14.120
32452032.61	5884992.28	-14.070
32452032.55	5884992.34	-14.180
32452032.49	5884992.39	-14.010
32452032.43	5884992.45	-14.040
32452032.37	5884992.50	-14.080
32452032.30	5884992.55	-14.090
32452032.25	5884992.59	-14.160
32452032.19	5884992.64	-14.110
32452032.12	5884992.69	-14.090
32452032.06	5884992.74	-14.090
32452032.00	5884992.80	-14.010
32452031.94	5884992.85	-14.130
32452031.87	5884992.89	-14.140
32452031.81	5884992.94	-14.200
32452031.74	5884992.97	-14.020
32452031.67	5884993.01	-14.040
32452031.60	5884993.04	-14.170
32452031.53	5884993.06	-14.190
32452031.46	5884993.09	-14.010
32452031.39	5884993.13	-14.140
32452031.33	5884993.17	-14.100
32452031.25	5884993.21	-14.030
32452031.19	5884993.24	-14.090
32452031.12	5884993.27	-14.000
32452031.05	5884993.30	-14.000
32452030.97	5884993.33	-14.040
32452030.90	5884993.35	-14.060
32452030.83	5884993.36	-14.120
32452030.75	5884993.38	-14.060
32452030.68	5884993.40	-14.110
32452030.60	5884993.42	-14.610
32452030.53	5884993.43	-14.160
32452030.45	5884993.45	-14.050
32452030.38	5884993.46	-14.190
32452030.30	5884993.47	-14.150
32452030.22	5884993.49	-14.110
32452030.15	5884993.50	-14.030
32452030.07	5884993.52	-14.060
32452029.99	5884993.53	-14.080
32452029.91	5884993.54	-14.000
32452029.83	5884993.55	-13.990
32452029.75	5884993.55	-14.080
32452029.68	5884993.55	-14.030
32452029.59	5884993.55	-13.980
32452029.52	5884993.54	-14.020
32452029.43	5884993.54	-14.000
32452029.35	5884993.54	-13.980
32452029.28	5884993.55	-14.040
32452029.20	5884993.56	-14.000
32452029.12	5884993.57	-14.040
32452029.05	5884993.57	-14.020
32452028.97	5884993.59	-14.040
32452028.88	5884993.60	-13.930
32452028.80	5884993.61	-13.940
32452028.72	5884993.61	-13.980
32452028.64	5884993.61	-13.960
32452028.56	5884993.61	-13.960
32452028.48	5884993.60	-13.950
32452028.40	5884993.59	-14.120
32452028.32	5884993.58	-13.990
32452028.24	5884993.57	-14.020
32452028.15	5884993.57	-13.840
32452028.07	5884993.58	-13.800
32452027.99	5884993.59	-13.800
32452027.91	5884993.59	-13.960
32452027.82	5884993.60	-14.110
32452027.74	5884993.61	-14.020
32452027.66	5884993.61	-14.050
32452027.58	5884993.61	-14.040
32452027.49	5884993.60	-14.040
32452027.32	5884993.60	-13.820
32452027.24	5884993.60	-14.130
32452027.16	5884993.60	-13.520
32452027.08	5884993.61	-13.510
32452026.99	5884993.61	-13.520
32452026.91	5884993.62	-14.010
32452026.83	5884993.62	-13.720
32452026.74	5884993.63	-14.130
32452026.66	5884993.63	-13.560
32452026.57	5884993.64	-13.980
32452026.48	5884993.64	-13.330
32452026.40	5884993.64	-14.380
32452026.32	5884993.63	-13.320
32452026.23	5884993.62	-13.880
32452026.15	5884993.61	-13.340
32452026.06	5884993.61	-14.200
32452025.98	5884993.60	-13.260
32452025.89	5884993.60	-14.110
32452025.81	5884993.61	-13.160
32452025.72	5884993.62	-14.510
32452025.63	5884993.63	-13.220
32452025.55	5884993.64	-13.220
32452025.46	5884993.64	-13.120
32452025.38	5884993.64	-13.120
32452025.29	5884993.63	-13.680
32452025.21	5884993.61	-13.220
32452025.12	5884993.60	-14.270
32452025.04	5884993.58	-13.080
32452024.95	5884993.57	-14.560
32452024.86	5884993.57	-13.090
32452024.77	5884993.57	-14.270
32452024.68	5884993.57	-12.980
32452024.60	5884993.58	-14.630
32452024.51	5884993.59	-12.950
32452024.42	5884993.59	-14.580
32452024.34	5884993.58	-12.960
32452024.26	5884993.57	-15.220
32452024.17	5884993.56	-12.990
32452024.10	5884993.55	-14.740
32452024.01	5884993.53	-13.300
32452023.93	5884993.52	-14.570
32452023.84	5884993.51	-12.900
32452023.76	5884993.51	-14.720
32452023.67	5884993.52	-12.880
32452023.58	5884993.51	-15.160
32452023.49	5884993.51	-13.290
32452023.40	5884993.51	-14.880
32452023.31	5884993.49	-12.870
32452023.23	5884993.48	-14.240
32452023.15	5884993.45	-12.950
32452023.06	5884993.43	-12.950
32452022.98	5884993.41	-13.320
32452022.89	5884993.39	-12.990
32452022.80	5884993.38	-12.990
32452020.40	5884993.18	-13.620
32452020.31	5884993.17	-13.620
32452020.21	5884993.16	-13.550
32452020.11	5884993.16	-13.700
32452019.64	5884993.16	-13.570
32452019.55	5884993.15	-13.780
32452019.45	5884993.15	-13.910
32452019.36	5884993.14	-13.810
32452019.26	5884993.13	-13.710
32452019.17	5884993.13	-13.830
32452019.08	5884993.13	-14.020
32452018.98	5884993.14	-13.920
32452018.69	5884993.15	-13.960
32452018.60	5884993.16	-13.860
32452018.51	5884993.16	-13.820
32452018.42	5884993.16	-13.840
32452018.32	5884993.16	-13.900
32452018.23	5884993.16	-13.910
32452018.14	5884993.15	-13.980
32452018.04	5884993.14	-13.900
32452017.95	5884993.14	-13.920
32452017.85	5884993.14	-13.920
32452017.76	5884993.15	-13.970
32452017.67	5884993.16	-13.940
32452017.57	5884993.18	-13.980
32452017.48	5884993.20	-14.030
32452017.39	5884993.23	-14.300
32452017.30	5884993.25	-14.130
32452017.21	5884993.27	-14.100
32452017.12	5884993.28	-14.120
32452017.03	5884993.29	-14.120
32452016.94	5884993.30	-14.080
32452016.85	5884993.31	-14.120
32452016.77	5884993.32	-14.160
32452016.50	5884993.37	-14.060
32452016.42	5884993.39	-14.060
32452016.33	5884993.42	-14.080
32452015.57	5884993.63	-14.460
32452015.48	5884993.66	-14.380
32452010.12	5884996.22	-15.710
32452010.05	5884996.27	-15.680
32452005.83	5884998.95	-15.930
32452005.75	5884998.99	-15.710
32452005.60	5884999.06	-15.000
32452005.52	5884999.09	-16.600
32452005.45	5884999.13	-15.510
32452005.37	5884999.16	-16.840
32452004.98	5884999.34	-16.120
32452004.90	5884999.37	-15.660
32452004.82	5884999.40	-16.080
32452004.74	5884999.44	-15.720
32452004.66	5884999.47	-15.670
32452004.58	5884999.51	-15.710
32452004.51	5884999.54	-15.780
32452004.43	5884999.58	-16.030
32452004.35	5884999.61	-15.970
32452004.27	5884999.64	-15.960
32452004.19	5884999.67	-15.920
32452004.11	5884999.70	-15.920
32452003.95	5884999.76	-16.210
32452003.87	5884999.79	-16.250
32452003.79	5884999.82	-16.250
32452003.31	5885000.01	-16.350
32452003.23	5885000.04	-13.940
32452003.16	5885000.08	-13.940
32452003.08	5885000.11	-13.930
32452003.00	5885000.14	-13.920
32452002.92	5885000.18	-14.310
32452002.83	5885000.21	-14.840
32452002.75	5885000.23	-14.440
32452002.67	5885000.25	-14.230
32452002.59	5885000.28	-14.380
32452002.51	5885000.30	-13.910
32452002.43	5885000.32	-13.930
32452002.35	5885000.35	-14.380
32452002.27	5885000.38	-14.190
32452002.19	5885000.42	-13.990
32452002.12	5885000.46	-14.010
32452002.04	5885000.50	-14.030
32452001.87	5885000.57	-14.050
32452001.79	5885000.60	-14.340
32452001.71	5885000.62	-14.340
32452001.63	5885000.64	-14.540
32452001.22	5885000.76	-14.620
32452001.14	5885000.79	-14.200
32452000.98	5885000.86	-14.650
32452000.90	5885000.90	-14.570
32452000.35	5885001.06	-14.400
32452000.27	5885001.09	-14.400
32451999.79	5885001.24	-14.520
32451999.71	5885001.27	-14.530
32451999.62	5885001.30	-14.610
32451999.54	5885001.33	-14.610
32451999.46	5885001.37	-17.220
32451999.38	5885001.39	-16.090
32451999.30	5885001.42	-17.410
32451999.21	5885001.44	-17.700
32451999.13	5885001.45	-17.160
32451999.04	5885001.47	-17.330
32451998.96	5885001.48	-17.420
32451998.87	5885001.50	-17.920
32451998.79	5885001.52	-17.230
32451998.71	5885001.54	-17.220
32451998.63	5885001.57	-17.640
32451998.55	5885001.59	-17.420
32451997.72	5885001.82	-16.720
32451997.63	5885001.84	-16.840
32451997.30	5885001.91	-17.030
32451997.22	5885001.94	-16.570
32451996.30	5885002.15	-16.400
32451996.22	5885002.16	-17.150
32451995.38	5885002.37	-16.750
32451995.29	5885002.38	-17.150
32451995.20	5885002.39	-16.810
32451994.85	5885002.46	-17.390
32451994.76	5885002.47	-17.000
32451994.17	5885002.61	-17.180
32451994.09	5885002.64	-17.340
32451994.01	5885002.66	-17.090
32451993.92	5885002.67	-17.130
